customer_id,tenure_days,monthly_charges,total_charges,contract_type,payment_method,paperless_billing,support_calls_3mo,feature_usage_score,satisfaction_score,days_since_last_upgrade,churn_risk,churned
CUST_00247,772,31.70780529932467,2800.914239026489,Monthly,Electronic Check,0,3,0.6442074139336382,3.2202398315041654,132,0.786522382390847,0
CUST_00249,277,59.5703706478613,1624.417940763997,Annual,Credit Card,0,3,0.4179717990039353,2.719459901770674,335,0.8763194331423115,0
CUST_00250,829,86.29753478580476,-212.21270302238327,Monthly,Bank Transfer,0,6,0.7947264153622908,2.573618870018461,140,0.7219292275156795,1
CUST_00255,821,75.74631315088408,2567.4802607594397,Annual,Electronic Check,0,2,0.8270762717644538,3.857421716217619,309,0.723443662354912,0
CUST_00256,632,60.50332993905504,2800.373873564517,Annual,Credit Card,0,0,0.753256746089726,1.6912529843577475,338,0.8205987576765866,1
CUST_00257,429,58.48177374599612,1491.6120185151965,Monthly,Credit Card,1,0,0.5205907138709489,2.826953154872988,135,0.8773504531328387,0
CUST_00262,895,70.93151090281523,1870.547836214068,Two-Year,Electronic Check,0,4,0.6815203122793303,2.282879597647095,268,0.712777676216831,1
CUST_00266,405,84.60187070140209,1784.7115020434553,Annual,Credit Card,1,1,0.6121042919632378,5.132854187273292,76,0.8254156641239481,1
CUST_00268,803,64.21385424744737,1392.4025724786138,Annual,Electronic Check,1,2,0.9669806495686888,4.129749878398674,182,0.8371196278306522,0
CUST_00269,515,84.33520925217894,1764.4587141003483,Monthly,Credit Card,1,4,0.7999728247480742,2.1006938251980585,138,0.9291395200154628,1
CUST_00271,571,85.22926070816712,2573.1807324247047,Monthly,Electronic Check,0,2,0.6204591772186163,5.31994885054967,208,0.8373670797701507,1
CUST_00274,926,69.13292876196678,2090.7926660850726,Monthly,Bank Transfer,1,4,0.7495665953748046,3.693373173825457,72,0.9972378999036028,0
CUST_00275,212,78.76533468101694,682.8475018731265,Annual,Credit Card,1,2,0.535975655980758,1.5642344527887615,267,0.8169739072718367,1
CUST_00279,96,63.478064627760816,526.0831048085872,Annual,Bank Transfer,1,2,0.6838800501406478,2.666943942999241,312,0.7151864547802412,0
CUST_00285,938,75.69634672691821,2483.1844019912496,Annual,Bank Transfer,1,2,0.8658259654672227,3.4726680658939064,108,0.9446657321710952,0
CUST_00286,328,51.87608090223114,913.6856914182192,Two-Year,Electronic Check,0,2,0.150499031454953,3.0002698238483694,285,0.9995577032504386,0
CUST_00287,608,94.23052412553008,802.277056645364,Monthly,Electronic Check,0,1,0.4563784056901356,4.153501952055862,142,0.9106057172144216,1
CUST_00294,1034,53.88915676849129,802.6575369304918,Monthly,Electronic Check,1,3,0.8454160040901908,3.943273298006406,339,0.7574644454507177,0
CUST_00298,870,95.32788110507146,1981.6946563139868,Monthly,Bank Transfer,0,1,0.7515505080285501,2.258239424518376,219,0.983567206513663,1
CUST_00302,1084,71.72142335851338,3065.7396269117107,Monthly,Credit Card,1,1,0.7321154699231281,3.5533074205987605,272,0.9281018355097864,0
CUST_00308,608,74.98822138389205,1275.5386576441526,Monthly,Electronic Check,0,1,1.001526711782737,2.8078477879231096,213,0.82042682025902,0
CUST_00310,30,55.91662827680822,1771.681482737352,Monthly,Electronic Check,0,4,0.5841599684557353,3.275026700711685,10,0.8301509829979181,0
CUST_00313,703,81.93541550432988,-201.7819362811963,Monthly,Credit Card,1,1,0.4736526561364729,2.6418527541033368,7,0.9303984201693256,0
CUST_00314,720,36.16311148000575,2185.864612448494,Monthly,Bank Transfer,1,5,0.4084784642008984,3.771037800762125,20,0.8054323292999863,1
CUST_00316,471,52.53071319287946,2095.918759514954,Two-Year,Bank Transfer,1,2,0.4066429618768645,2.9985978531143638,238,0.7905205102716735,0
CUST_00317,148,84.5684422405607,1917.7140367471488,Monthly,Electronic Check,1,1,0.6890037713398203,3.0341779210803907,94,0.988420993963481,1
CUST_00319,144,62.57840077181912,1529.44971661232,Monthly,Credit Card,0,2,0.5095367238522406,2.8230048615414685,105,0.791463540889519,0
CUST_00331,427,51.52151306540809,279.77797238714675,Monthly,Credit Card,1,2,0.5601363584344675,4.662458286592306,50,0.9113391900786308,0
CUST_00332,46,71.40554821942192,1640.395974368794,Two-Year,Credit Card,1,4,0.5043087493201586,2.048893612829992,214,0.790014841559882,1
CUST_00333,747,63.23911061647912,1770.6019900233428,Monthly,Electronic Check,0,1,0.2870085224830529,2.814001958280578,92,0.8726550721760554,0
CUST_00340,172,67.63289133838569,1028.346092806079,Two-Year,Bank Transfer,0,3,0.5719204641882788,2.6827045391193574,97,0.7997833644457834,0
CUST_00345,952,79.26439640791973,1436.7504130733794,Two-Year,Bank Transfer,1,1,0.763832058018398,3.6310207620786974,17,0.928051750228848,0
CUST_00346,658,45.75621640038629,1901.9578133832056,Monthly,Electronic Check,1,2,0.4978803560142172,2.984781606191757,322,0.967802737648485,0
CUST_00353,297,28.198445109884943,1474.1755111604236,Annual,Credit Card,0,2,0.5217562999786498,3.4381599160393166,145,0.7144141014704978,0
CUST_00354,893,57.74486934400888,1058.7513528607922,Annual,Credit Card,0,1,0.3583629861366818,4.318172800364117,220,0.8101610899597025,0
CUST_00357,479,86.36758667388033,1983.2967116708144,Two-Year,Electronic Check,0,6,0.5332727710183095,4.174449402403669,104,0.8797524022943436,1
CUST_00358,191,71.72289926052457,1318.0189920372738,Monthly,Electronic Check,0,1,1.1099624191571853,3.5006828189574826,73,0.9117258769127756,0
CUST_00359,73,49.40294107556723,2365.5878473999537,Monthly,Electronic Check,0,5,0.5028392382664346,3.2158449020712028,129,0.9652096385457352,1
CUST_00360,871,92.78326095741193,2148.870671831673,Monthly,Electronic Check,1,1,0.4511649774644334,5.16431238772454,317,0.7833872199958384,1
CUST_00364,827,81.33735939064525,1158.9851546588598,Monthly,Credit Card,0,2,0.6870622789934963,3.572874098015516,103,0.8596795850803329,0
CUST_00370,999,55.53075753648901,2044.6125989244536,Monthly,Electronic Check,0,3,0.8391046697930516,6.384232276573647,213,0.7422922314869471,0
CUST_00373,426,71.22935126522107,1844.2787535238024,Annual,Bank Transfer,1,1,0.5829548008433005,4.505655093076597,262,0.7545693612057366,0
CUST_00374,470,71.7317340284456,1696.8127713408269,Monthly,Bank Transfer,0,2,0.7622896311649423,3.380564126056281,183,0.8188692705204715,0
CUST_00376,459,64.68164309995515,2232.808255832872,Monthly,Bank Transfer,0,1,0.4887344001388516,2.441496279004188,206,0.7831614309236972,1
CUST_00378,535,66.07045595798091,1694.3498835405658,Monthly,Bank Transfer,1,4,0.6529747334901777,2.138527663867271,139,0.7964405615234773,1
CUST_00382,956,59.43761539377524,1230.2494897670615,Monthly,Bank Transfer,0,3,0.6025221167419789,4.033647995368887,186,0.8009387215414303,0
CUST_00386,73,65.01420243131928,1359.6409362163918,Monthly,Electronic Check,0,0,0.6982863423978467,1.5109606928489847,246,0.7439051873021519,1
CUST_00387,538,28.124128330385084,787.7457215841025,Two-Year,Bank Transfer,1,3,0.8385715168474873,4.082571318808805,318,0.7251111599333161,0
CUST_00390,963,63.25129342445638,1938.655702043599,Monthly,Bank Transfer,1,4,0.5743327702407532,3.399690359007447,233,0.9772838231769292,0
CUST_00393,192,75.77662445584117,2088.8630530738183,Annual,Credit Card,0,1,1.0334124872284352,3.621507296840743,266,0.7043353159571805,0
CUST_00394,472,47.42426223335784,2366.370216815289,Monthly,Bank Transfer,1,1,0.9628590021035504,3.6316694346353873,144,0.7918913237957292,0
CUST_00399,39,10.912167367944498,996.0923581089515,Monthly,Credit Card,1,2,1.0150778948112331,3.528790813738482,31,0.9811815587938422,0
CUST_00404,936,80.48249801356424,2004.7672616183304,Monthly,Credit Card,0,2,0.8751752923997569,3.0333726124409077,247,0.9088264977168624,0
CUST_00409,429,48.851155498515055,701.6357703814625,Two-Year,Credit Card,1,1,0.468342800726799,1.81842290023256,346,0.8655712200947645,1
CUST_00414,778,25.39699081890025,1098.6168760568974,Monthly,Bank Transfer,1,1,0.7391844296708554,5.369269283216241,192,0.7204567414627562,0
CUST_00415,85,62.72522853630722,1557.4913315666668,Monthly,Bank Transfer,0,1,0.6857216263378698,4.224596996442464,146,0.7835015025879088,0
CUST_00416,1016,61.80167954329119,2249.2032933843902,Monthly,Bank Transfer,1,3,0.8354363373450093,3.682529280397439,311,0.930998619712584,0
CUST_00420,196,37.53194222060502,1915.921711623002,Monthly,Bank Transfer,0,3,0.5778284720389868,4.004483256383017,208,0.8957263555151146,0
CUST_00422,103,6.91071206845826,1973.1324074291088,Two-Year,Electronic Check,1,1,0.9114032565896272,3.6987945883388536,309,0.9258273744435174,0
CUST_00429,770,64.60252729263377,1414.1881873512466,Monthly,Electronic Check,0,3,1.0398871966017418,3.0982049730583663,83,0.8517903386605417,0
CUST_00437,671,81.70848943786098,888.9690400040939,Annual,Electronic Check,0,3,0.6791402977244546,2.8652681097333947,187,0.7842712993067169,0
CUST_00443,1026,55.77660535930762,2105.251739930512,Annual,Credit Card,0,1,0.4610954120467929,3.785803286794733,45,0.7745720831743649,0
CUST_00449,39,73.45757693506661,-719.3761407878515,Monthly,Electronic Check,1,1,0.6971320580053684,3.2855881382933068,352,0.9856007339528003,0
CUST_00451,1093,72.40423779883481,1967.451333148248,Monthly,Bank Transfer,0,1,0.6103932281132578,2.4953029003457265,119,0.7913629191228859,1
CUST_00452,335,93.997070395467,359.10210499105915,Monthly,Electronic Check,1,4,0.8637607551474527,3.6579576027809537,19,0.8196770027804591,1
CUST_00455,130,48.951456111543806,652.3956513236906,Monthly,Bank Transfer,1,4,0.7449573805464317,2.482665148810004,322,0.9962244930446388,1
CUST_00457,542,39.93084773549751,1517.9603298221289,Two-Year,Credit Card,0,2,0.465756765324546,5.773941038677201,169,0.7505441637537376,0
CUST_00461,944,49.00740351665922,1301.828925997637,Annual,Credit Card,1,2,0.8436834846943282,3.342253016768515,50,0.9326022075036438,0
CUST_00463,129,85.65113624707195,2751.120115919626,Annual,Credit Card,0,1,0.8795087140607589,4.630219771837481,173,0.8456420916244214,1
CUST_00467,115,79.45653789971024,1589.439326562711,Annual,Credit Card,1,0,0.2933998528659904,5.612349709485754,254,0.8181455811278013,0
CUST_00473,788,91.72530720844463,1803.9136294427867,Monthly,Bank Transfer,0,1,1.127641809510308,4.818105360497066,188,0.7260613260624744,1
CUST_00477,814,59.395212305116175,2511.695769297744,Monthly,Credit Card,1,2,1.0146824295051693,4.058136723026449,186,0.9232860210139356,0
CUST_00478,338,4.044453752128064,1160.9316624804987,Monthly,Bank Transfer,1,1,0.6480048022663532,2.63069545879246,266,0.8022736971474778,0
CUST_00479,999,26.773662166749915,1574.3833972235277,Monthly,Electronic Check,0,3,0.8371179492596832,3.358351413989873,278,0.8494644299285553,0
CUST_00484,758,66.07081261231002,2277.28765060111,Monthly,Credit Card,1,1,0.5861100451015778,3.375978612610003,105,0.8887524837502724,0
CUST_00489,213,63.552047519447655,2320.913635521573,Monthly,Credit Card,0,2,0.6229259998698191,4.380867330694078,220,0.9408799063414848,0
CUST_00490,713,53.559951234737305,3092.5408137519994,Annual,Electronic Check,1,1,0.6228654738044304,3.934502646091306,103,0.8038598862488227,0
CUST_00491,155,61.76673525272884,1012.3836146454524,Monthly,Credit Card,0,3,0.8046079265927115,3.371973132016762,309,0.8680981598670628,0
CUST_00499,822,79.31468482341681,3415.4895204659606,Monthly,Electronic Check,0,3,0.7998191632275499,1.8077291683566716,51,0.750160832954601,1
CUST_00505,1068,79.09308173998684,1781.1398199535884,Two-Year,Electronic Check,1,3,0.6463878157015774,2.0242091021503024,325,0.9689443971742911,1
CUST_00509,441,47.12089218474839,455.8335217557519,Two-Year,Credit Card,1,0,0.9696772743976312,4.212031720988388,358,0.9807611743888516,0
CUST_00510,75,79.88295577896238,2609.2321079934527,Monthly,Credit Card,1,4,0.8904367486873539,3.1265989787652444,296,0.90163122948636,0
CUST_00511,984,43.04454364031635,953.7284305187458,Two-Year,Electronic Check,1,1,0.8672291311411534,4.953714096879472,325,0.8049668338816853,0
CUST_00514,500,71.5574363646658,855.509005804832,Monthly,Bank Transfer,0,2,0.7419058479404415,3.560383147294925,237,0.9200381641090526,0
CUST_00515,413,85.80861785289677,-64.03901625462618,Annual,Credit Card,1,1,0.5164047790778528,5.231169631767299,90,0.7190194431628911,1
CUST_00518,51,69.8449396786325,-36.880602506370224,Annual,Electronic Check,1,3,0.9507733777647496,2.7045620523630345,138,0.8177884305894194,0
CUST_00522,865,82.49488166062942,1774.370825955588,Monthly,Electronic Check,0,3,1.1228829668617586,3.8751690140584687,74,0.8644029871943977,1
CUST_00525,105,36.00048803196587,1247.4710007988135,Monthly,Electronic Check,0,1,0.6604779043956635,1.886540591862368,271,0.7722675568375058,1
CUST_00527,37,78.09011505446279,1574.527023934122,Monthly,Electronic Check,1,2,0.9168396488087084,3.710303040221995,124,0.7373729720306713,0
CUST_00528,1066,54.644851055555606,1674.2418717989808,Two-Year,Credit Card,0,2,0.9450941090628938,3.316590012707957,161,0.9992072989434408,0
CUST_00529,60,67.91555018334765,981.1777494092828,Annual,Credit Card,0,4,0.5193958834710832,2.49960743051452,84,0.8700249255201656,1
CUST_00536,178,38.38589737338148,-242.3741857557502,Monthly,Bank Transfer,1,4,0.9184205922038668,2.0235363583781982,152,0.9095866950537772,1
CUST_00541,223,80.35000078045039,2108.392586336401,Monthly,Credit Card,1,4,0.5604767098781887,2.545945545895412,202,0.7550604148161828,0
CUST_00547,272,84.83989653115272,1206.8096159375475,Annual,Credit Card,1,1,0.6576432779197263,4.378723413375774,337,0.9115768872630524,1
CUST_00549,329,52.57723822375205,2189.9218310071165,Monthly,Electronic Check,0,2,0.9584120668653044,2.750828273396758,37,0.7400178001582128,0
CUST_00562,925,55.24733158090074,350.99690805750583,Annual,Credit Card,1,2,0.7076996971390545,1.1117075492488206,281,0.914526153802056,1
CUST_00564,798,7.880215142776066,1153.6573436812607,Annual,Bank Transfer,0,1,0.7136743131935317,1.7535332744209664,37,0.7816354454432105,1
CUST_00565,795,99.22057618381577,1919.168409661388,Two-Year,Electronic Check,0,2,0.8258350182101406,3.1851246679369205,279,0.8584702525982629,1
CUST_00567,911,66.28256187679948,1254.7245108081602,Annual,Credit Card,1,0,1.252505048157917,1.9463875704245956,64,0.8124136576239005,1
CUST_00568,747,74.00991447556069,1290.5933678231245,Monthly,Bank Transfer,0,0,0.375252283576554,3.1300895305428527,69,0.8170004834976307,0
CUST_00569,198,58.597990472998326,-424.0556399281677,Monthly,Credit Card,1,2,0.9045682943101528,3.3095538140707834,59,0.7636030670880136,0
CUST_00570,577,90.86598990482516,3059.980032796881,Monthly,Electronic Check,1,1,1.317977921537277,3.7802055410501945,327,0.9498292054863656,1
CUST_00571,56,74.80363034981482,2103.9193332399063,Monthly,Credit Card,0,1,0.246100427100518,3.2906833833785,1,0.8016194859820336,0
CUST_00575,383,44.39569407972411,1333.373440192785,Monthly,Bank Transfer,1,4,0.7447838199507189,2.968963049382317,80,0.9457747170084608,0
CUST_00577,72,69.3792783171195,826.5426945054782,Monthly,Electronic Check,1,2,0.6716758033978945,2.65709443567569,103,0.7779445274703211,0
CUST_00581,778,44.75845114540458,3176.51857397636,Monthly,Credit Card,1,2,0.9164707746324616,2.241585169435079,183,0.7029917261468195,1
CUST_00582,129,37.495497640755886,1356.8132468866474,Monthly,Credit Card,0,2,0.646274565622682,5.000420437688149,218,0.9556394617234216,0
CUST_00584,541,37.18211737482458,1114.1267398298105,Monthly,Credit Card,1,2,0.4201843143631048,1.9797132077593904,54,0.8330062152010861,1
CUST_00593,583,65.05004600634246,2947.253398915528,Annual,Credit Card,1,1,0.7270458422353363,3.9990488354829736,32,0.7463138125690768,0
CUST_00595,1057,74.9720963697446,2102.9885097427587,Annual,Bank Transfer,0,2,0.5003386449417889,4.0187930174517215,94,0.9040349864545592,0
CUST_00599,695,50.523925112966594,1090.1638829912226,Annual,Electronic Check,1,1,0.5571007817393804,3.653344767602115,244,0.8904695739838898,0
CUST_00601,89,59.06254841285188,2440.0188655686707,Annual,Credit Card,0,4,1.1642007992123609,4.103478041667984,231,0.7396216846529949,0
CUST_00607,540,41.45512505010837,1722.7880644357963,Annual,Bank Transfer,0,2,0.8068415724749349,2.773258095117981,65,0.9214193348763275,0
CUST_00608,420,74.61173516855425,801.6088264885178,Monthly,Bank Transfer,0,4,0.8370170744025148,3.621192704784321,56,0.9825789229922046,0
CUST_00610,675,79.50867583137781,1415.9576988593462,Annual,Credit Card,1,0,0.696686318035496,4.183324511516092,210,0.852430417569119,0
